frakció	phái	1	[0, 2, 5]	0.5
igaz(ságos)	phải	7	[2, 3, 5]	0.5
igaz(ságos)	duy nhất	3	[1, 3, 5]	0.5
verssor	trong	1	[0, 4, 5]	0.5
fölé	trong	56	[0, 4, 5]	0.5
következésképpen	vậy	2	[0, 3, 5]	0.5
lenn	dưới	19	[3, 4, 5]	0.5
üvölt	rít	1	[0, 3, 5]	0.5
remek	lộng lẫy	4	[0, 2, 5]	0.5
megcsal	lừa	2	[2, 3, 5]	0.5
szolgáló	gái	6	[2, 3, 5]	0.5
szolgáló	con	4	[0, 2, 5]	0.5
képzet	ý nghĩ	1	[0, 2, 5]	0.5
képzet	ý	1	[0, 2, 5]	0.5
Péter	đá	1	[0, 4, 5]	0.5
segéd	thứ	6	[0, 2, 3]	0.5
úgy	sao	139	[0, 1, 3]	0.5
barát	thầy tu	4	[0, 2, 3]	0.5
barát	tu sĩ	5	[0, 3, 4]	0.5
ősi	già	1	[0, 2, 3]	0.5
élénk	sống	9	[0, 2, 3]	0.5
szellem	thiên tài	2	[0, 2, 3]	0.5
annyira	quá	67	[0, 2, 3]	0.5
előbb	trước đây	17	[0, 2, 3]	0.5
bárka	sà lan	8	[0, 2, 3]	0.5
az	đó	5407	[0, 2, 3]	0.5
azonban	tuy thế	6	[0, 2, 3]	0.5
lelkész	linh mục	1	[0, 3, 4]	0.5
zárda	nhà tu	8	[0, 3, 5]	0.5
hogyan	sao	177	[0, 1, 3]	0.5
készpénz	tiền	2	[0, 2, 3]	0.5
készpénz	tiền mặt	2	[0, 2, 3]	0.5
második	thứ	189	[0, 2, 3]	0.5
azért	tuy thế	9	[0, 2, 3]	0.5
ezért	tuy thế	1	[0, 2, 3]	0.5
kölnivíz	nước hoa	1	[0, 3, 5]	0.5
tényleg	thật	8	[0, 3, 4]	0.5
közel	kề	1	[0, 2, 3]	0.5
zseni	thiên tài	3	[0, 2, 3]	0.5
derék	thân	11	[0, 2, 3]	0.5
csak	tuy thế	9	[0, 2, 3]	0.5
mégis	tuy thế	10	[0, 2, 3]	0.5
pedig	tuy thế	4	[0, 2, 3]	0.5
mindazonáltal	tuy thế	1	[0, 2, 3]	0.5
sötét	mờ	22	[0, 2, 3]	0.5
néha	thỉnh thoảng	118	[0, 2, 3]	0.5
beszéd	tiếng nói	1	[0, 2, 3]	0.5
kicsi	tí hon	1	[0, 2, 3]	0.5
marék	tay	5	[0, 2, 3]	0.5
pap	linh mục	26	[0, 3, 4]	0.5
amely	nào	144	[0, 2, 3]	0.5
ami	nào	139	[0, 2, 3]	0.5
hogy	nào	2862	[0, 2, 3]	0.5
tekintet	cảnh	3	[0, 3, 5]	0.5
tudomány	tri thức	1	[0, 2, 3]	0.5
este	tối	537	[0, 2, 3]	0.5
szár	thân	1	[0, 2, 3]	0.5
eleven	sống	18	[0, 2, 3]	0.5
megérkezni	đến	1	[0, 4, 5]	0.5
-ja	của	8	[0, 3, 5]	0.5
-nak	trên	13	[0, 2, 3]	0.5
természet	tính	11	[0, 2, 3]	0.5
amit	nào	123	[0, 2, 3]	0.5
mit	nào	366	[0, 2, 3]	0.5
akit	nào	53	[0, 2, 3]	0.5
hajdani	xưa	12	[0, 2, 5]	0.5
folyam	sông	25	[0, 2, 3]	0.5
újra	hơn	54	[0, 4, 5]	0.5
csakugyan	thật	111	[0, 3, 4]	0.5
pici	tí hon	1	[0, 2, 3]	0.5
úton van	đến	2	[0, 4, 5]	0.5
nyílás	mặt	1	[0, 2, 3]	0.5
vonul	đến	1	[0, 4, 5]	0.5
mekkora	nào	14	[0, 2, 5]	0.5
eltelik	đến	3	[0, 4, 5]	0.5
színű	màu	22	[0, 4, 5]	0.5
kézszorítás	tay	2	[0, 2, 3]	0.5
lágyan	phải	2	[0, 3, 5]	0.5
illetőleg	trên	1	[0, 4, 5]	0.5
meglehetős	đến	4	[0, 4, 5]	0.5
rendszer	thứ	2	[0, 2, 3]	0.5
felfelé	trên	7	[0, 2, 4]	0.5
táján	khoảng	5	[0, 3, 5]	0.5
igazmondó	thật	1	[0, 2, 3]	0.5
amelyet	nào	71	[0, 2, 3]	0.5
katonás	đàn ông	1	[0, 4, 5]	0.5
szerkezet	giới	1	[0, 2, 3]	0.5
mentén	trên	28	[0, 4, 5]	0.5
rendben van	phải	9	[0, 3, 5]	0.5
sötétség	tối	81	[0, 2, 3]	0.5
félszeg	vụng	3	[0, 2, 5]	0.5
tovább megy	đến	1	[0, 4, 5]	0.5
mintaszerű	kiểu	2	[0, 2, 5]	0.5
tetem	xác	1	[0, 2, 3]	0.5
ekképpen	vậy	2	[0, 2, 5]	0.5
vonatkozólag	trên	3	[0, 4, 5]	0.5
jelleg	mặt	2	[0, 2, 3]	0.5
nyomon követ	đến	1	[0, 4, 5]	0.5
felől	trên	32	[0, 4, 5]	0.5
részesedik	chia	2	[0, 1, 5]	0.5
napvilág	ánh sáng	1	[0, 3, 5]	0.5
ostoba ember	ngu	2	[0, 4, 5]	0.5
még inkább	lại	22	[0, 4, 5]	0.5
még inkább	hơn	34	[0, 4, 5]	0.5
egy pár	cặp	2	[0, 3, 5]	0.5
való	thật	66	[0, 2, 3]	0.5
marok	tay	1	[0, 2, 3]	0.5
fenyegető	kinh khủng	1	[0, 1, 2]	0.5
mindamellett	tuy thế	1	[0, 2, 3]	0.5
(fel)emelkedik	lên	1	[0, 3, 5]	0.5
Föld	địa cầu	3	[2, 3, 4]	0.5
Franciaország	pháp	97	[2, 3, 4]	0.5
Isten	thiên chúa	3	[2, 3, 4]	0.5
Olaszország	ý	3	[2, 3, 4]	0.5
miniszterelnök	thủ tướng	1	[2, 3, 4]	0.5
Oroszország	nga	5	[2, 3, 4]	0.5
óriáskígyó	trăn	4	[2, 3, 4]	0.5
mérgesen	cuối cùng	1	[1, 2, 3]	0.5
hangya	kiến	6	[2, 3, 4]	0.5
majom	khỉ	11	[2, 3, 4]	0.5
bárka	vỏ	1	[1, 2, 3]	0.5
kérem	yêu cầu	17	[1, 2, 3]	0.5
hiteles	thực	2	[0, 2, 5]	0.5
ősz	thu	8	[2, 3, 4]	0.5
igen	rất	315	[2, 3, 4]	0.5
költő	thi sĩ	14	[2, 3, 4]	0.5
alig	đúng	14	[1, 2, 3]	0.5
sérülés	vết thương	2	[2, 4, 5]	0.5
mert	tại vì	7	[2, 3, 4]	0.5
azelőtt	trước	65	[2, 3, 4]	0.5
előbb	trước	195	[2, 3, 4]	0.5
jobb	đúng	17	[1, 2, 3]	0.5
őserdő	rừng	3	[2, 3, 4]	0.5
röviden	ngắn	2	[1, 2, 3]	0.5
üzleti	doanh nghiệp	1	[1, 2, 3]	0.5
író	tác giả	1	[2, 3, 4]	0.5
teve	lạc đà	6	[2, 3, 4]	0.5
macska	mèo	50	[2, 3, 4]	0.5
főként	nhất là	41	[1, 2, 3]	0.5
iránytű	kim	1	[1, 2, 3]	0.5
udvar	sân	37	[2, 3, 4]	0.5
rák	cua	2	[2, 3, 4]	0.5
papa	cha	5	[2, 3, 4]	0.5
naponta	hàng ngày	9	[1, 2, 3]	0.5
mély	sâu	94	[2, 3, 4]	0.5
fal	tường	127	[2, 3, 4]	0.5
szótár	từ điển	5	[2, 3, 4]	0.5
kacsa	vịt	3	[2, 3, 4]	0.5
kócsag	diệc	2	[2, 3, 4]	0.5
mérnök	kỹ sư	52	[2, 3, 4]	0.5
korszak	thời kỳ	4	[2, 3, 4]	0.5
rőzse	bó	3	[0, 2, 5]	0.5
kéz	tay	70	[2, 3, 4]	0.5
homlok	trán	9	[2, 3, 4]	0.5
béka	ếch	1	[2, 3, 4]	0.5
azonfelül	ngoài ra	1	[1, 2, 3]	0.5
zongora	dương cầm	4	[2, 3, 4]	0.5
csoport	tay	4	[2, 3, 4]	0.5
haj	tóc	17	[2, 3, 4]	0.5
kalap	nón	1	[2, 3, 4]	0.5
piros	hồng	12	[2, 3, 4]	0.5
ünnep	ngày lễ	4	[1, 2, 3]	0.5
ünnepnap	ngày lễ	2	[1, 2, 3]	0.5
mindazáltal	tuy nhiên	1	[1, 2, 3]	0.5
be	trên	173	[2, 3, 4]	0.5
független	tự do	1	[2, 3, 4]	0.5
tinta	mực	4	[2, 3, 4]	0.5
vas	sắt	31	[2, 3, 4]	0.5
helyzet	quốc gia	1	[2, 3, 4]	0.5
nyelv	lưỡi	2	[2, 3, 4]	0.5
lila	tím	4	[2, 3, 4]	0.5
hosszú	dài	308	[2, 3, 4]	0.5
ifjú	trẻ	86	[2, 3, 4]	0.5
délkör	kinh tuyến	1	[1, 2, 3]	0.5
tej	sữa	5	[2, 3, 4]	0.5
elme	tinh thần	1	[2, 3, 4]	0.5
anya	mợ	1	[2, 3, 4]	0.5
meztelen	trần truồng	9	[2, 3, 4]	0.5
vén	cổ	11	[0, 2, 5]	0.5
vén	cuối cùng	3	[1, 2, 3]	0.5
strucc	đà điểu	11	[2, 3, 4]	0.5
vidra	rái cá	1	[2, 3, 4]	0.5
páva	công	5	[2, 3, 4]	0.5
ibolya	tím	2	[2, 3, 4]	0.5
orrszarvú	tê giác	2	[2, 3, 4]	0.5
sótartó	muối	3	[1, 2, 3]	0.5
szobor	tượng	21	[2, 3, 4]	0.5
füst	hơi	3	[0, 2, 5]	0.5
hallatszik	tiếng	6	[1, 2, 3]	0.5
pók	nhện	10	[2, 3, 4]	0.5
alapos	sâu	2	[2, 3, 4]	0.5
hattyú	thiên nga	1	[2, 3, 4]	0.5
árapály	thủy triều	1	[2, 3, 4]	0.5
idő	thời tiết	33	[2, 3, 4]	0.5
kimondhatatlan	qua	1	[1, 2, 3]	0.5
felsőbb	trên	8	[2, 3, 4]	0.5
ahova	đâu	5	[2, 3, 5]	0.5
hol	đâu	306	[2, 3, 5]	0.5
mialatt	bên trong	1	[2, 3, 5]	0.5
mialatt	của	94	[2, 3, 5]	0.5
merre	đâu	31	[2, 3, 5]	0.5
fiatal	trẻ	425	[2, 3, 4]	0.5
fölött	của	167	[0, 2, 5]	0.5
tényleges	thật	1	[0, 2, 3]	0.5
amúgy is	tuy nhiên	1	[1, 2, 3]	0.5
egyébként is	tuy nhiên	1	[1, 2, 3]	0.5
különben is	tuy nhiên	2	[1, 2, 3]	0.5
amint	của	354	[0, 2, 5]	0.5
amint	sang	14	[0, 2, 5]	0.5
beszáll	tàu	1	[1, 2, 3]	0.5
feltétlenül	phải	27	[1, 2, 3]	0.5
feltétlenül	cần	3	[1, 2, 3]	0.5
főképp	nhất là	5	[1, 2, 3]	0.5
mindennap	hàng ngày	20	[1, 2, 3]	0.5
meglehetős	tốt	2	[1, 2, 3]	0.5
hajszál	tóc	3	[2, 3, 4]	0.5
dzsungel	rừng	7	[2, 3, 4]	0.5
net	trong	1	[1, 2, 3]	0.5
rövidesen	bây giờ	1	[1, 2, 3]	0.5
ellenkező	trong	7	[1, 2, 3]	0.5
illata van	ngửi	1	[1, 2, 3]	0.5
halkan	dương cầm	1	[2, 3, 4]	0.5
hangzású	tiếng	1	[1, 2, 3]	0.5
időjárás	thời tiết	11	[2, 3, 4]	0.5
kor(szak)	thời đại	3	[1, 2, 3]	0.5
cél(zás)	góc	1	[1, 2, 3]	0.5
cél(zás)	đầu	1	[1, 2, 3]	0.5
bolt(ív)	vòm	2	[1, 2, 3]	0.5
sziklapad	bờ	1	[1, 2, 3]	0.5
(hajóra) száll	tàu	2	[1, 2, 3]	0.5
legalsó	qua	3	[1, 2, 3]	0.5
legalsó	cuối cùng	3	[1, 2, 3]	0.5
egy pár	đôi	18	[2, 3, 5]	0.5
tengeri rák	cua	1	[2, 3, 4]	0.5
vágott	áo giáp	1	[1, 2, 3]	0.5
(ki)küldött	đại biểu	1	[1, 2, 3]	0.5
távol(i)	chân	9	[1, 2, 3]	0.5
gazdaságtan	kinh tế	1	[2, 3, 4]	0.5
(elég) jó	tốt	7	[1, 2, 3]	0.5
láb(fej)	chân	2	[1, 2, 3]	0.5
(száraz)föld	đất	8	[1, 2, 3]	0.5
föld(birtok)	đất	1	[1, 2, 3]	0.5
utolsónak	cuối cùng	8	[1, 2, 3]	0.5
utoljára	cuối cùng	33	[1, 2, 3]	0.5
láb(szár)	chân	2	[1, 2, 3]	0.5
józanul	tiếng	1	[1, 2, 3]	0.5
való(ságos)	thực tế	4	[1, 2, 3]	0.5
hallat	tiếng	2	[1, 2, 3]	0.5
sózott	muối	2	[1, 2, 3]	0.5
inkább, semhogy	bây giờ	1	[1, 2, 3]	0.5
derékszögben	vuông	3	[1, 2, 3]	0.5
négyszögletes tér	vuông	1	[1, 2, 3]	0.5
Afrika	Châu Phi	7	[1, 3, 4]	0.5
Ázsia	Á Châu	1	[0, 3, 5]	0.5
december	tháng Mười Hai	3	[1, 3, 4]	0.5
december	tháng Mười hai	3	[1, 3, 4]	0.5
Föld	Trái Đất	18	[3, 4, 5]	0.5
Föld	Địa Cầu	3	[2, 3, 4]	0.5
Franciaország	Pháp	97	[2, 3, 4]	0.5
Isten	Thiên Chúa	3	[2, 3, 4]	0.5
Olaszország	Ý	3	[2, 3, 4]	0.5
március	tháng Ba	14	[0, 1, 3]	0.5
Oroszország	Nga	5	[2, 3, 4]	0.5
szerző	tác giả	4	[2, 3, 4]	0.5
baba	em bé	3	[3, 4, 5]	0.5
medve	gấu	19	[2, 3, 4]	0.5
azelőtt	trước khi	8	[2, 5]	0.3333333333333333
előbb	trước khi	44	[2, 5]	0.3333333333333333
előtt	trước khi	224	[2, 5]	0.3333333333333333
előtte	trước khi	18	[2, 5]	0.3333333333333333
ökölvívás	quyền Anh	1	[3, 4, 5]	0.5
verőfényes	sáng	2	[1, 2, 3]	0.5
kalács	bánh	4	[0, 3, 5]	0.5
jön	qua	22	[1, 3, 4]	0.5
bók	lời khen	4	[0, 3, 5]	0.5
köhögés	ho	11	[1, 3, 4]	0.5
által	trong	38	[3, 4, 5]	0.5
egymást	nhau	288	[0, 3, 5]	0.5
légy	điều	5	[1, 2, 3]	0.5
történelmi	giai đoạn	1	[1, 2, 3]	0.5
elöl	trước	15	[3, 4, 5]	0.5
elé	trước khi	12	[2, 5]	0.3333333333333333
fényforrás	đèn	2	[1, 2, 3]	0.5
régen	ngày xưa	6	[0, 3, 5]	0.5
asszonyom	cô	24	[0, 3, 5]	0.5
regény	chuyện	2	[1, 2, 3]	0.5
hamarosan	sớm	18	[3, 4, 5]	0.5
ón	có thể	1	[1, 2, 3]	0.5
-n	ở	7	[0, 3, 5]	0.5
tar	mềm	1	[1, 2, 3]	0.5
eleje	trước	1	[3, 4, 5]	0.5
sárgaréz	bên	1	[1, 2, 3]	0.5
farm	trang trại	7	[1, 3, 4]	0.5
magánember	cá nhân	1	[1, 2, 3]	0.5
magánember	người	1	[1, 2, 3]	0.5
ugye	đúng	7	[1, 2, 3]	0.5
ellenkező	đồng tiền	1	[1, 2, 3]	0.5
verejtékezik	mồ hôi	2	[1, 2, 3]	0.5
végig	trong	87	[3, 4, 5]	0.5
keresztül-kasul	trên	3	[1, 2, 3]	0.5
fentebb	trên	3	[1, 2, 3]	0.5
brahman	Bà-la-môn	3	[0, 3, 5]	0.5
derült (ég)	sáng	1	[1, 2, 3]	0.5
köznép	người	3	[1, 2, 3]	0.5
kitartóan	luôn	1	[0, 3, 5]	0.5
omlik	cho	1	[0, 3, 5]	0.5
(meg)szökik	điều	1	[1, 2, 3]	0.5
egy(ik)	người	512	[1, 2, 3]	0.5
rokonok	người	3	[1, 2, 3]	0.5
gyógyult	tất cả	1	[1, 2, 3]	0.5
bíbor	tím	2	[2, 3, 4]	0.5
tulajdon	Sở hữu	2	[1, 3, 4]	0.5
szombat	thứ Bảy	22	[1, 3, 4]	0.5
Úristen	Chúa Trời	1	[0, 4, 5]	0.5
Mars	Sao Hỏa	1	[1, 2, 4]	0.5
megvásárolható	là	1	[0, 4, 5]	0.5
alapja	cơ sở	3	[0, 4, 5]	0.5
még jobban	hơn	64	[0, 4, 5]	0.5
francia	pháp văn	1	[1, 4]	0.3333333333333333
német	vùng	3	[0, 1]	0.3333333333333333
képesség	năng khiếu	1	[0, 1]	0.3333333333333333
mintegy	đối với	6	[0, 1]	0.3333333333333333
teljesen	nguyên	11	[1, 5]	0.3333333333333333
teljesen	tròn	2	[1, 5]	0.3333333333333333
ér	tàu	9	[0, 1]	0.3333333333333333
kísér	đi theo	1	[1, 4]	0.3333333333333333
pontos	chính xác	13	[0, 1]	0.3333333333333333
pontos	ngay	2	[1, 5]	0.3333333333333333
közigazgatási	hành chính	2	[1, 5]	0.3333333333333333
int	ra hiệu	3	[1, 5]	0.3333333333333333
ügy	sự kiện	3	[1, 5]	0.3333333333333333
hat	đi	86	[1, 5]	0.3333333333333333
után	sau đó	37	[0, 1]	0.3333333333333333
után	đối với	31	[0, 1]	0.3333333333333333
ismét	còn	73	[1, 5]	0.3333333333333333
cél	bia	1	[1, 5]	0.3333333333333333
minden	mỗi một	12	[1, 5]	0.3333333333333333
környező	chung quanh	1	[1, 5]	0.3333333333333333
környék	quê	1	[0, 1]	0.3333333333333333
antik	cổ xưa	3	[1, 5]	0.3333333333333333
régi	cổ xưa	11	[1, 5]	0.3333333333333333
ősi	cổ xưa	1	[1, 5]	0.3333333333333333
ősrégi	cổ xưa	1	[1, 5]	0.3333333333333333
megelőző	trước	14	[0, 1]	0.3333333333333333
valami	nào	418	[0, 1]	0.3333333333333333
valami	chi	16	[1, 5]	0.3333333333333333
mindenképpen	vẫn	4	[1, 5]	0.3333333333333333
külön	riêng rẽ	4	[1, 5]	0.3333333333333333
lakás	đất	1	[1, 4]	0.3333333333333333
hév	nhiệt	2	[1, 5]	0.3333333333333333
keletkezik	đưa ra	1	[1, 5]	0.3333333333333333
körül	vòng quanh	24	[1, 5]	0.3333333333333333
körül	đối với	13	[0, 1]	0.3333333333333333
ahogy	cho	180	[0, 1]	0.3333333333333333
addig	miễn là	1	[1, 5]	0.3333333333333333
testtartás	thế	1	[0, 1]	0.3333333333333333
hatalom	năng lượng	1	[1, 4]	0.3333333333333333
hatalom	năng lực	1	[1, 5]	0.3333333333333333
tulajdonít	gán	1	[1, 5]	0.3333333333333333
kér	thèm	1	[1, 5]	0.3333333333333333
ülés	phiên	6	[1, 5]	0.3333333333333333
bizonyosan	nhất định	4	[1, 5]	0.3333333333333333
vigyáz	săn sóc	1	[0, 1]	0.3333333333333333
jellemző	đặc trưng	3	[0, 1]	0.3333333333333333
tekintély	quyền lực	1	[0, 1]	0.3333333333333333
vissza	ngược lại	6	[1, 5]	0.3333333333333333
hátrál	lùi	2	[1, 5]	0.3333333333333333
erkély	lan can	1	[1, 5]	0.3333333333333333
golyó	bi	1	[1, 5]	0.3333333333333333
abroncs	vòng	1	[1, 5]	0.3333333333333333
parti	duyên hải	1	[1, 5]	0.3333333333333333
barakk	lều	1	[1, 5]	0.3333333333333333
alap	chân	1	[1, 5]	0.3333333333333333
denevér	con dơi	1	[1, 4]	0.3333333333333333
tart	tiếp tục	1	[1, 5]	0.3333333333333333
tart	đem	1	[1, 5]	0.3333333333333333
tart	chịu	2	[1, 5]	0.3333333333333333
tart	nắm giữ	1	[1, 5]	0.3333333333333333
terem	cho	24	[1, 5]	0.3333333333333333
terem	chịu	2	[1, 5]	0.3333333333333333
sugár	chân	1	[1, 4]	0.3333333333333333
cipel	cho	1	[1, 5]	0.3333333333333333
visz	cho	10	[1, 5]	0.3333333333333333
lesz	lấy	56	[1, 5]	0.3333333333333333
mögött	đối với	4	[0, 1]	0.3333333333333333
harang	kim loại	1	[1, 4]	0.3333333333333333
jóságos	lành	6	[1, 5]	0.3333333333333333
előítélet	định kiến	2	[1, 5]	0.3333333333333333
nagy	dày	15	[1, 5]	0.3333333333333333
kötelez	ràng buộc	3	[1, 5]	0.3333333333333333
szül	cho	3	[1, 5]	0.3333333333333333
darab	nắp	1	[0, 1]	0.3333333333333333
furcsa	ngộ nghĩnh	3	[0, 1]	0.3333333333333333
különös	ngộ nghĩnh	1	[0, 1]	0.3333333333333333
üres	khoảng trống	1	[1, 5]	0.3333333333333333
üres	để không	1	[1, 5]	0.3333333333333333
takaró	khăn trải giường	1	[1, 4]	0.3333333333333333
kék	màu xanh	27	[1, 4]	0.3333333333333333
test	chắc	2	[1, 5]	0.3333333333333333
határ	đầu	1	[1, 5]	0.3333333333333333
tál	bình	5	[1, 5]	0.3333333333333333
zsinór	tuyến	1	[1, 5]	0.3333333333333333
fiók	chi nhánh	2	[0, 1]	0.3333333333333333
szünet	nghỉ	7	[1, 5]	0.3333333333333333
tör	làm gãy	1	[1, 4]	0.3333333333333333
kitör	bùng nổ	1	[1, 5]	0.3333333333333333
tömör	chắc chắn	1	[1, 5]	0.3333333333333333
fény	hải đăng	3	[1, 5]	0.3333333333333333
hoz	cho	87	[1, 5]	0.3333333333333333
költ	chi tiêu	1	[1, 5]	0.3333333333333333
durva	ráp	1	[1, 5]	0.3333333333333333
töltény	bao	1	[1, 5]	0.3333333333333333
köteg	đám	1	[1, 5]	0.3333333333333333
üreg	khoang	1	[1, 5]	0.3333333333333333
cserje	bụi	1	[1, 5]	0.3333333333333333
gyakorlatias	thực tế	1	[1, 5]	0.3333333333333333
üzletember	thương nhân	2	[0, 1]	0.3333333333333333
de	chỉ	1087	[0, 1]	0.3333333333333333
érdes	ráp	1	[1, 5]	0.3333333333333333
csatorna	đường	8	[1, 5]	0.3333333333333333
égtáj	phương	1	[1, 5]	0.3333333333333333
szőnyeg	tấm thảm	3	[1, 4]	0.3333333333333333
eset	việc	28	[1, 5]	0.3333333333333333
szerencsétlenség	tai biến	3	[1, 5]	0.3333333333333333
fog	nắm bắt	1	[1, 5]	0.3333333333333333
fogás	cái	1	[1, 5]	0.3333333333333333
ok	nguyên do	1	[1, 5]	0.3333333333333333
okoz	sinh	2	[1, 5]	0.3333333333333333
okoz	đem	1	[1, 5]	0.3333333333333333
okoz	đi	6	[1, 5]	0.3333333333333333
meggyőződés	lòng tin	2	[1, 5]	0.3333333333333333
bajnok	vô địch	1	[1, 5]	0.3333333333333333
változik	sửa đổi	1	[1, 5]	0.3333333333333333
hivatal	cho	9	[1, 5]	0.3333333333333333
olcsó	rẻ tiền	13	[1, 5]	0.3333333333333333
áll	phù	1	[1, 5]	0.3333333333333333
kering	quay	2	[1, 5]	0.3333333333333333
civilizáció	nền văn minh	5	[1, 4]	0.3333333333333333
osztály	chỉ thị	1	[1, 5]	0.3333333333333333
kikötés	điều kiện	2	[1, 5]	0.3333333333333333
repedés	lỗ	1	[1, 4]	0.3333333333333333
szakadék	khe	29	[1, 5]	0.3333333333333333
ügyes	khéo tay	2	[1, 4]	0.3333333333333333
ügyes	thực tế	2	[1, 5]	0.3333333333333333
nyereg	yên ngựa	1	[1, 4]	0.3333333333333333
kereskedelem	sự buôn bán	1	[1, 4]	0.3333333333333333
iránytű	địa bàn	2	[1, 5]	0.3333333333333333
könyörületes	đáng thương	1	[1, 5]	0.3333333333333333
teljes	nguyên	5	[1, 5]	0.3333333333333333
teljes	trọn vẹn	12	[0, 1]	0.3333333333333333
következtet	kết luận	1	[1, 5]	0.3333333333333333
ítél	cho	4	[1, 5]	0.3333333333333333
állapot	hoàn cảnh	1	[1, 5]	0.3333333333333333
életmód	chế độ	3	[1, 5]	0.3333333333333333
életmód	lối sống	2	[1, 5]	0.3333333333333333
életmód	cuộc sống	4	[1, 5]	0.3333333333333333
életmód	sinh hoạt	1	[1, 5]	0.3333333333333333
bizalom	niềm tin	5	[1, 5]	0.3333333333333333
zavaros	mơ hồ	6	[1, 5]	0.3333333333333333
állandó	cố định	4	[1, 5]	0.3333333333333333
folyamatos	thường xuyên	1	[0, 1]	0.3333333333333333
ellentétes	trái	4	[1, 5]	0.3333333333333333
átalakít	thay đổi	1	[1, 4]	0.3333333333333333
mag	hạt giống	1	[1, 5]	0.3333333333333333
korona	vành	1	[1, 5]	0.3333333333333333
folyam	dòng chảy	1	[1, 5]	0.3333333333333333
udvariasság	lễ	9	[1, 5]	0.3333333333333333
hitelező	chủ nợ	4	[1, 5]	0.3333333333333333
feszület	cây thánh giá	4	[1, 4]	0.3333333333333333
kereszt	cây thánh giá	3	[1, 4]	0.3333333333333333
tömeg	chèn	1	[1, 4]	0.3333333333333333
tömeg	con số	1	[1, 5]	0.3333333333333333
tömeg	lỗ	2	[1, 4]	0.3333333333333333
tömeg	vô số	1	[1, 5]	0.3333333333333333
művel	cho	3	[1, 5]	0.3333333333333333
ravasz	khéo	5	[1, 5]	0.3333333333333333
csésze	bình	2	[1, 5]	0.3333333333333333
kupola	vòm	3	[1, 5]	0.3333333333333333
veszély	nguy cơ	8	[0, 1]	0.3333333333333333
adat	chi tiết	1	[1, 5]	0.3333333333333333
adós	mắc nợ	2	[0, 1]	0.3333333333333333
rendelet	pháp lệnh	2	[1, 5]	0.3333333333333333
rendelet	luật lệ	1	[1, 5]	0.3333333333333333
okmány	văn bản	1	[1, 5]	0.3333333333333333
tett	hiệu quả	1	[1, 5]	0.3333333333333333
tett	hiệu lực	1	[1, 5]	0.3333333333333333
követel	xin	1	[1, 5]	0.3333333333333333
követel	thèm	1	[1, 5]	0.3333333333333333
megbízható	đáng tin	3	[1, 5]	0.3333333333333333
kíván	thu	1	[0, 1]	0.3333333333333333
kíván	ước	2	[1, 5]	0.3333333333333333
eltökéltség	quyết định	1	[1, 5]	0.3333333333333333
határozott	nhất định	3	[1, 5]	0.3333333333333333
meghal	đi qua	1	[1, 5]	0.3333333333333333
különböző	riêng biệt	1	[1, 5]	0.3333333333333333
nehéz	gay	5	[1, 5]	0.3333333333333333
terjeszt	truyền bá	1	[0, 1]	0.3333333333333333
árad	truyền	1	[1, 5]	0.3333333333333333
étkezés	bữa ăn	10	[1, 5]	0.3333333333333333
vacsora	bữa ăn	20	[1, 5]	0.3333333333333333
irányít	đi	1	[1, 5]	0.3333333333333333
közvetlenül	liền	4	[1, 5]	0.3333333333333333
piszok	vết	2	[1, 5]	0.3333333333333333
edény	tàu	1	[0, 1]	0.3333333333333333
árok	hốc	1	[1, 5]	0.3333333333333333
árok	lỗ	1	[1, 5]	0.3333333333333333
megtesz	ra	2	[1, 5]	0.3333333333333333
megtesz	thực hiện	1	[0, 1]	0.3333333333333333
kétségtelenül	nhất định	1	[1, 5]	0.3333333333333333
praktikus	thực tế	1	[1, 5]	0.3333333333333333
által	bằng	11	[1, 5]	0.3333333333333333
por	thuốc nổ	1	[0, 1]	0.3333333333333333
fülbevaló	chân	1	[1, 4]	0.3333333333333333
föld	đất đai	1	[0, 1]	0.3333333333333333
föld	vùng	1	[0, 1]	0.3333333333333333
keleti	đông phương	4	[0, 1]	0.3333333333333333
eszik	thức ăn	1	[1, 4]	0.3333333333333333
szél	biên	1	[1, 5]	0.3333333333333333
üresség	rỗng	2	[1, 5]	0.3333333333333333
óriási	hùng vĩ	2	[1, 5]	0.3333333333333333
biztosít	bảo đảm	3	[1, 5]	0.3333333333333333
lelkesedés	nhiệt tình	3	[1, 5]	0.3333333333333333
lelkesedés	nhiệt	4	[1, 5]	0.3333333333333333
egészen	tròn	14	[1, 5]	0.3333333333333333
felhám	da	1	[1, 5]	0.3333333333333333
egyenlő	ngang	12	[1, 5]	0.3333333333333333
tévedés	ảo tưởng	1	[1, 5]	0.3333333333333333
tévedés	lỗi lầm	1	[1, 5]	0.3333333333333333
lényeg	số	1	[0, 1]	0.3333333333333333
rendkívül	cực kì	1	[1, 5]	0.3333333333333333
túlzott	quá mức	2	[1, 5]	0.3333333333333333
kimegy	đi	5	[1, 5]	0.3333333333333333
külső	bên ngoài	17	[1, 5]	0.3333333333333333
rendkívüli	kỳ quái	1	[1, 4]	0.3333333333333333
vélemény	hướng	1	[1, 5]	0.3333333333333333
tény	sự kiện	7	[1, 5]	0.3333333333333333
igazságos	duy nhất	3	[1, 5]	0.3333333333333333
